id,user,uid,version,changeset,timestamp 
249737705,ingalls,305985,2,19395517,2013-12-11T13:35:53Z
249737715,ingalls,305985,2,19395517,2013-12-11T13:35:53Z
249737725,ingalls,305985,2,19395517,2013-12-11T13:36:01Z
249737735,ingalls,305985,2,19395517,2013-12-11T13:35:52Z
249737745,ingalls,305985,2,19395517,2013-12-11T13:36:03Z
249737757,ingalls,305985,2,19395517,2013-12-11T13:35:59Z
249737769,ingalls,305985,2,19395517,2013-12-11T13:35:58Z
249737779,ingalls,305985,2,19395517,2013-12-11T13:36:08Z
249737789,ingalls,305985,2,19395517,2013-12-11T13:36:09Z
249737799,ingalls,305985,2,19395517,2013-12-11T13:36:07Z
249737810,Rub21_nycbuildings,1781294,1,19254249,2013-12-03T16:06:54Z
249737823,ingalls,305985,2,19395517,2013-12-11T13:36:10Z
249738152,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:09:48Z
249738163,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:09:49Z
249738173,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:09:50Z
249738183,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:09:52Z
249738193,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:09:53Z
249738203,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:09:54Z
249738213,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:09:55Z
249738223,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:09:56Z
249738234,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:09:57Z
249738244,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:09:59Z
249738254,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:00Z
249738264,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:01Z
249738274,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:02Z
249738294,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:03Z
249738308,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:05Z
249738318,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:06Z
249738328,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:07Z
249738338,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:08Z
249738348,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:09Z
249738358,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:11Z
249738368,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:12Z
249738379,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:13Z
249738392,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:14Z
249738408,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:15Z
249738426,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:17Z
249738436,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:18Z
249738446,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:19Z
249738457,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:20Z
249738468,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:21Z
249738478,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:22Z
249738488,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:23Z
249738500,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:25Z
249738510,ingalls,305985,2,19395589,2013-12-11T13:39:05Z
249738520,ingalls,305985,2,19395589,2013-12-11T13:39:09Z
249738530,ingalls,305985,2,19395517,2013-12-11T13:36:06Z
249738540,ingalls,305985,2,19395572,2013-12-11T13:38:13Z
249738551,ingalls,305985,2,19395613,2013-12-11T13:40:07Z
249738561,ingalls,305985,2,19395517,2013-12-11T13:35:53Z
249738571,ingalls,305985,2,19395613,2013-12-11T13:40:08Z
249738581,ingalls,305985,2,19395613,2013-12-11T13:40:08Z
249738591,ingalls,305985,2,19395517,2013-12-11T13:35:53Z
249738601,ingalls,305985,2,19395572,2013-12-11T13:38:16Z
249738611,ingalls,305985,2,19395572,2013-12-11T13:38:16Z
249738621,ingalls,305985,2,19395613,2013-12-11T13:40:08Z
249738631,ingalls,305985,2,19395613,2013-12-11T13:40:07Z
249738641,ingalls,305985,2,19395613,2013-12-11T13:40:10Z
249738651,ingalls,305985,2,19395572,2013-12-11T13:38:13Z
249738661,ingalls,305985,2,19395589,2013-12-11T13:39:07Z
249738671,ingalls,305985,2,19395589,2013-12-11T13:39:05Z
249738681,ingalls,305985,2,19395613,2013-12-11T13:40:09Z
249738691,ingalls,305985,2,19395517,2013-12-11T13:35:52Z
249738701,ingalls,305985,2,19395634,2013-12-11T13:41:35Z
249738718,ingalls,305985,2,19395634,2013-12-11T13:41:34Z
249738738,ingalls,305985,2,19395589,2013-12-11T13:39:05Z
249738756,ingalls,305985,2,19395613,2013-12-11T13:40:09Z
249738776,Rub21_nycbuildings,1781294,1,19254315,2013-12-03T16:10:45Z
249738786,ingalls,305985,3,19395517,2013-12-11T13:36:07Z
249738797,ingalls,305985,2,19395517,2013-12-11T13:36:09Z
249739181,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:46Z
249739192,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:47Z
249739213,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:48Z
249739241,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:49Z
249739275,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:50Z
249739306,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:51Z
249739335,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:52Z
249739359,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:53Z
249739390,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:54Z
249739404,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:55Z
249739426,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:56Z
249739450,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:57Z
249739475,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:58Z
249739490,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:14:59Z
249739505,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:15:00Z
249739515,ediyes,1240849,2,22380105,2014-05-16T21:59:55Z
249739525,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:15:02Z
249739535,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:15:03Z
249739545,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:15:05Z
249739555,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:15:06Z
249739565,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:15:07Z
249739575,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:15:08Z
249739586,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:15:09Z
249739597,ingalls,305985,2,19395572,2013-12-11T13:38:11Z
249739607,ingalls,305985,2,19395572,2013-12-11T13:38:11Z
249739617,ingalls,305985,2,19395572,2013-12-11T13:38:09Z
249739627,ingalls,305985,2,19395572,2013-12-11T13:38:14Z
249739637,ingalls,305985,2,19395572,2013-12-11T13:38:14Z
249739647,ingalls,305985,2,19475182,2013-12-16T02:12:37Z
249739662,ingalls,305985,2,19395572,2013-12-11T13:38:14Z
249739682,ingalls,305985,2,19395572,2013-12-11T13:38:12Z
249739702,ingalls,305985,2,19395572,2013-12-11T13:38:19Z
249739713,ingalls,305985,2,19395572,2013-12-11T13:38:18Z
249739723,ingalls,305985,2,19475182,2013-12-16T02:12:41Z
249739733,Rub21_nycbuildings,1781294,1,19254457,2013-12-03T16:15:19Z
249740037,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:19Z
249740047,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:19Z
249740057,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:21Z
249740067,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:22Z
249740077,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:23Z
249740087,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:24Z
249740097,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:25Z
249740107,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:26Z
249740117,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:27Z
249740127,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:28Z
249740137,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:29Z
249740147,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:30Z
249740157,ingalls,305985,2,20278009,2014-01-30T06:52:13Z
249740167,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:32Z
249740177,ingalls,305985,2,19631595,2013-12-25T16:23:10Z
249740187,ingalls,305985,2,19631595,2013-12-25T16:23:11Z
249740197,ingalls,305985,2,19631595,2013-12-25T16:23:07Z
249740207,ingalls,305985,2,19631595,2013-12-25T16:23:09Z
249740217,Rub21_nycbuildings,1781294,1,19254559,2013-12-03T16:18:36Z
249740227,ingalls,305985,2,19631595,2013-12-25T16:23:25Z
249740237,ingalls,305985,2,19631595,2013-12-25T16:23:27Z
249740346,Rub21_nycbuildings,1781294,1,19254625,2013-12-03T16:20:47Z
249740379,Rub21_nycbuildings,1781294,1,19254645,2013-12-03T16:21:25Z
249740914,Rub21_nycbuildings,1781294,1,19254751,2013-12-03T16:25:13Z
249740933,Rub21_nycbuildings,1781294,1,19254751,2013-12-03T16:25:14Z
249742823,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:37Z
249742833,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:38Z
249742843,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:39Z
249742853,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:40Z
249742864,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:42Z
249742874,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:43Z
249742884,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:44Z
249742894,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:45Z
249742905,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:46Z
249742915,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:47Z
249742925,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:49Z
249742935,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:50Z
249742945,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:51Z
249742963,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:52Z
249742973,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:53Z
249742983,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:55Z
249742993,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:56Z
249743003,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:57Z
249743015,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:58Z
249743026,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:46:59Z
249743036,Rub21_nycbuildings,1781294,1,19255206,2013-12-03T16:47:01Z
249743046,ingalls,305985,2,19624818,2013-12-25T01:45:17Z
249743056,ingalls,305985,2,20456020,2014-02-08T22:30:11Z
249743066,ingalls,305985,2,19475193,2013-12-16T02:15:13Z
249743076,ingalls,305985,2,19475193,2013-12-16T02:15:12Z
249743089,ingalls,305985,2,19475166,2013-12-16T02:09:46Z
249743099,ingalls,305985,2,19624818,2013-12-25T01:45:15Z
249743109,ingalls,305985,2,19624818,2013-12-25T01:45:13Z
249743119,ingalls,305985,2,19624818,2013-12-25T01:45:20Z
249743130,ingalls,305985,2,19624818,2013-12-25T01:45:14Z
249743140,ingalls,305985,2,19624818,2013-12-25T01:45:19Z
249743150,ingalls,305985,2,19475193,2013-12-16T02:15:16Z
249743160,ingalls,305985,2,19624818,2013-12-25T01:45:18Z
249743170,ingalls,305985,2,19475166,2013-12-16T02:09:39Z
249743180,ingalls,305985,2,19624818,2013-12-25T01:45:19Z
249743190,ingalls,305985,2,19624818,2013-12-25T01:45:13Z
249743202,ingalls,305985,2,19475166,2013-12-16T02:09:50Z
249743215,ingalls,305985,2,19475193,2013-12-16T02:15:17Z
249743228,ingalls,305985,2,19624818,2013-12-25T01:45:23Z
249743244,ingalls,305985,2,20456020,2014-02-08T22:30:20Z
249744281,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:11Z
249744302,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:12Z
249744323,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:13Z
249744346,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:15Z
249744366,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:16Z
249744386,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:17Z
249744406,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:18Z
249744427,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:19Z
249744450,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:21Z
249744474,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:22Z
249744492,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:23Z
249744514,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:24Z
249744536,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:25Z
249744559,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:27Z
249744579,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:28Z
249744600,Rub21_nycbuildings,1781294,1,19255270,2013-12-03T16:50:29Z
249744614,ingalls,305985,2,20456020,2014-02-08T22:30:43Z
249744628,ingalls,305985,2,19475166,2013-12-16T02:09:47Z
249744643,ingalls,305985,2,19475193,2013-12-16T02:15:12Z
249744658,ingalls,305985,2,19475166,2013-12-16T02:09:37Z
249744672,ingalls,305985,2,19475193,2013-12-16T02:15:11Z
249744686,ingalls,305985,2,19475166,2013-12-16T02:09:37Z
249744702,ingalls,305985,2,19475166,2013-12-16T02:09:43Z
249744723,ingalls,305985,2,19475166,2013-12-16T02:09:42Z
249744739,ingalls,305985,2,19475166,2013-12-16T02:09:40Z
249744758,ingalls,305985,2,19475166,2013-12-16T02:09:46Z
249744775,ingalls,305985,2,19475166,2013-12-16T02:09:40Z
249744792,ingalls,305985,2,19475166,2013-12-16T02:09:46Z
249744809,ingalls,305985,2,19475193,2013-12-16T02:15:11Z
249744827,ingalls,305985,2,19475193,2013-12-16T02:15:17Z
249744843,ingalls,305985,2,19475166,2013-12-16T02:09:50Z
249744861,ingalls,305985,2,19475193,2013-12-16T02:15:18Z
249746267,Rub21_nycbuildings,1781294,1,19255370,2013-12-03T16:54:12Z
249746282,Rub21_nycbuildings,1781294,1,19255370,2013-12-03T16:54:14Z
249746298,Rub21_nycbuildings,1781294,1,19255370,2013-12-03T16:54:15Z
249746313,Rub21_nycbuildings,1781294,1,19255370,2013-12-03T16:54:16Z
249746330,Rub21_nycbuildings,1781294,1,19255370,2013-12-03T16:54:17Z
249746344,Rub21_nycbuildings,1781294,1,19255370,2013-12-03T16:54:18Z
249746363,Rub21_nycbuildings,1781294,1,19255370,2013-12-03T16:54:19Z
249746380,Rub21_nycbuildings,1781294,1,19255370,2013-12-03T16:54:20Z
249746394,Rub21_nycbuildings,1781294,1,19255370,2013-12-03T16:54:21Z
249746404,ingalls,305985,2,19475166,2013-12-16T02:09:44Z
249746414,ingalls,305985,2,19475166,2013-12-16T02:09:42Z
249746424,ingalls,305985,2,19475166,2013-12-16T02:09:42Z
249746434,Rub21_nycbuildings,1781294,1,19255370,2013-12-03T16:54:24Z
249746450,ingalls,305985,2,19475166,2013-12-16T02:09:52Z
249746946,Rub21_nycbuildings,1781294,1,19255408,2013-12-03T16:56:14Z
249746960,Rub21_nycbuildings,1781294,1,19255408,2013-12-03T16:56:15Z
249746974,ingalls,305985,2,19476522,2013-12-16T05:51:39Z
249746986,ingalls,305985,2,19476522,2013-12-16T05:51:39Z
249746999,ingalls,305985,2,19476522,2013-12-16T05:51:40Z
249747286,Rub21_nycbuildings,1781294,1,19255427,2013-12-03T16:57:20Z
249747307,Rub21_nycbuildings,1781294,1,19255427,2013-12-03T16:57:21Z
249747322,iandees,4732,2,19366429,2013-12-09T20:56:51Z
249747336,Rub21_nycbuildings,1781294,1,19255427,2013-12-03T16:57:23Z
249747350,iandees,4732,2,19366429,2013-12-09T20:56:52Z
249747366,Rub21_nycbuildings,1781294,1,19255427,2013-12-03T16:57:26Z
249747380,Rub21_nycbuildings,1781294,1,19255427,2013-12-03T16:57:27Z
249747395,ingalls,305985,2,19537485,2013-12-19T21:02:02Z
249747407,ingalls,305985,2,19537485,2013-12-19T21:02:28Z
249747430,Rub21_nycbuildings,1781294,1,19255427,2013-12-03T16:57:29Z
249747454,ingalls,305985,2,19537485,2013-12-19T21:03:05Z
249747471,ingalls,305985,2,19537485,2013-12-19T21:02:41Z
249747484,Rub21_nycbuildings,1781294,1,19255427,2013-12-03T16:57:32Z
249747499,ingalls,305985,2,19537485,2013-12-19T21:03:21Z
249748790,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:02:46Z
249748800,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:02:48Z
249748810,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:02:49Z
249748820,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:02:50Z
249748830,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:02:51Z
249748840,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:02:52Z
249748851,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:02:53Z
249748861,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:02:54Z
249748871,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:02:55Z
249748881,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:02:56Z
249748894,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:02:57Z
249748908,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:02:58Z
249748918,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:02:59Z
249748928,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:03:00Z
249748938,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:03:01Z
249748948,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:03:03Z
249748958,ingalls,305985,2,20278009,2014-01-30T06:50:34Z
249748968,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:03:05Z
249748978,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:03:06Z
249748993,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:03:07Z
249749010,ingalls,305985,2,20456020,2014-02-08T22:31:23Z
249749020,ingalls,305985,2,19537485,2013-12-19T21:02:21Z
249749030,ingalls,305985,2,19537485,2013-12-19T21:02:01Z
249749040,ingalls,305985,2,19537485,2013-12-19T21:02:07Z
249749050,ingalls,305985,2,19537485,2013-12-19T21:02:12Z
249749060,ingalls,305985,2,19537485,2013-12-19T21:02:43Z
249749077,ingalls,305985,2,19537485,2013-12-19T21:02:25Z
249749087,ingalls,305985,2,19537485,2013-12-19T21:02:31Z
249749097,ingalls,305985,2,19537485,2013-12-19T21:02:10Z
249749107,ingalls,305985,2,19624711,2013-12-25T01:21:48Z
249749117,ingalls,305985,2,19624711,2013-12-25T01:21:40Z
249749127,ingalls,305985,2,19537485,2013-12-19T21:02:05Z
249749137,ingalls,305985,2,19537485,2013-12-19T21:02:11Z
249749147,ingalls,305985,2,19537485,2013-12-19T21:02:16Z
249749157,ingalls,305985,2,19537485,2013-12-19T21:03:11Z
249749167,ingalls,305985,2,19537485,2013-12-19T21:03:05Z
249749177,Rub21_nycbuildings,1781294,1,19255510,2013-12-03T17:03:22Z
249751399,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:44Z
249751411,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:46Z
249751421,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:47Z
249751431,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:48Z
249751442,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:49Z
249751452,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:50Z
249751462,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:51Z
249751472,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:52Z
249751482,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:54Z
249751492,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:55Z
249751502,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:56Z
249751512,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:57Z
249751522,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:58Z
249751532,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:09:59Z
249751546,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:00Z
249751558,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:01Z
249751578,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:02Z
249751589,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:04Z
249751599,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:05Z
249751609,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:06Z
249751619,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:07Z
249751635,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:09Z
249751645,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:10Z
249751655,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:11Z
249751665,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:12Z
249751675,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:13Z
249751685,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:15Z
249751710,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:16Z
249751720,ingalls,305985,2,19537485,2013-12-19T21:02:13Z
249751730,ingalls,305985,2,19537485,2013-12-19T21:02:19Z
249751740,ingalls,305985,2,19537485,2013-12-19T21:02:25Z
249751750,ingalls,305985,2,19537485,2013-12-19T21:02:09Z
249751760,ingalls,305985,2,19537485,2013-12-19T21:02:14Z
249751770,ingalls,305985,2,19537485,2013-12-19T21:02:20Z
249751781,ingalls,305985,2,19537485,2013-12-19T21:02:09Z
249751791,ingalls,305985,2,19537485,2013-12-19T21:02:15Z
249751801,ingalls,305985,2,19537485,2013-12-19T21:02:20Z
249751811,ingalls,305985,2,19537485,2013-12-19T21:02:33Z
249751821,ingalls,305985,2,20456020,2014-02-08T22:29:45Z
249751831,ingalls,305985,2,19537485,2013-12-19T21:02:43Z
249751841,ingalls,305985,2,19537485,2013-12-19T21:02:24Z
249751851,ingalls,305985,2,19537485,2013-12-19T21:02:30Z
249751861,Rub21_nycbuildings,1781294,1,19255587,2013-12-03T17:10:28Z
249751872,ingalls,305985,2,19537485,2013-12-19T21:02:29Z
249751882,ingalls,305985,2,19537485,2013-12-19T21:03:09Z
249751892,ingalls,305985,2,19537485,2013-12-19T21:03:14Z
249751902,ingalls,305985,2,19537485,2013-12-19T21:03:14Z
249751912,ingalls,305985,2,20456020,2014-02-08T22:28:18Z
249751924,ingalls,305985,2,19537485,2013-12-19T21:03:18Z
249752067,Rub21_nycbuildings,1781294,1,19255654,2013-12-03T17:12:55Z
249752077,Rub21_nycbuildings,1781294,1,19255654,2013-12-03T17:12:56Z
249752088,Rub21_nycbuildings,1781294,1,19255654,2013-12-03T17:12:57Z
249752101,Rub21_nycbuildings,1781294,1,19255654,2013-12-03T17:12:58Z
249752111,ingalls,305985,2,19624711,2013-12-25T01:21:17Z
249752121,Rub21_nycbuildings,1781294,1,19255654,2013-12-03T17:13:00Z
249752310,Rub21_nycbuildings,1781294,1,19255701,2013-12-03T17:15:58Z
249752320,Rub21_nycbuildings,1781294,1,19255701,2013-12-03T17:15:59Z
249752330,Rub21_nycbuildings,1781294,1,19255701,2013-12-03T17:16:00Z
249752342,Rub21_nycbuildings,1781294,1,19255701,2013-12-03T17:16:01Z
249752352,Rub21_nycbuildings,1781294,1,19255701,2013-12-03T17:16:02Z
249752362,Rub21_nycbuildings,1781294,1,19255701,2013-12-03T17:16:03Z
249752372,Rub21_nycbuildings,1781294,1,19255701,2013-12-03T17:16:04Z
249752383,Rub21_nycbuildings,1781294,1,19255701,2013-12-03T17:16:05Z
249752393,ingalls,305985,2,19664838,2013-12-27T17:10:03Z
249752404,Rub21_nycbuildings,1781294,1,19255701,2013-12-03T17:16:07Z
249752414,Rub21_nycbuildings,1781294,1,19255701,2013-12-03T17:16:08Z
249752663,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:19Z
249752673,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:20Z
249752683,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:21Z
249752693,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:22Z
249752703,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:24Z
249752713,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:25Z
249752723,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:26Z
249752734,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:27Z
249752745,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:28Z
249752755,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:30Z
249752765,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:31Z
249752775,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:32Z
249752785,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:33Z
249752795,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:34Z
249752805,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:36Z
249752818,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:37Z
249752829,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:38Z
249752842,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:39Z
249752852,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:40Z
249752862,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:41Z
249752872,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:42Z
249752882,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:43Z
249752892,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:44Z
249752903,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:46Z
249752913,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:47Z
249752923,Rub21_nycbuildings,1781294,1,19255734,2013-12-03T17:18:48Z
249752933,ingalls,305985,2,19537485,2013-12-19T21:02:05Z
249752943,ingalls,305985,2,19537485,2013-12-19T21:02:11Z
249752953,ingalls,305985,2,19624711,2013-12-25T01:21:49Z
249752963,ingalls,305985,2,19537485,2013-12-19T21:02:01Z
249752973,ingalls,305985,2,19537485,2013-12-19T21:02:06Z
249752983,ingalls,305985,2,19537485,2013-12-19T21:02:12Z
